SurveyItemPGPhoneCalibrationKey,SurveyItemKey,PatientDischargeStartDateKey,PatientDischargeEndDateKey,PGResponseScoreCalibrationFactor,PGTopBoxScoreCalibrationFactor,EDWSourceKey,EDWCreatedDateTime,EDWModifiedDateTime
1588,7994,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
1589,7995,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
1590,8004,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
1591,8005,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
1592,8006,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
1593,8007,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
1594,8008,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
1595,8009,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
1596,8010,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
1597,8011,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
1598,8013,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
1599,8014,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
1600,8015,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
1601,8016,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
1602,8017,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
1603,8018,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
1604,8028,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
1605,8039,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
1606,8054,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
1607,8055,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
1608,8061,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
1609,8063,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
1610,8064,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
1611,8065,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
1612,8067,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
1613,8068,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
1614,8072,19000101,20991231,-2.38035,-0.03348,4,30:51.0,45:05.4
1615,8073,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
1616,8076,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
1617,8078,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
1618,8079,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
1619,8080,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
1620,8081,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
1621,8082,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
1622,8084,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
1623,8090,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
1624,8095,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
1625,8097,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
1626,8106,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
1627,8107,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
1628,8108,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
1629,8109,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
1630,8110,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
1631,8111,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
1632,8112,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
1633,8113,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
1634,8114,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
1635,8115,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
1636,8116,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
1637,8117,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
1638,8118,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
1639,8119,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
1640,8120,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
1641,8121,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
1642,8122,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
1643,8123,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
1644,8126,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
1645,8127,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
1646,8128,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
1647,8129,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
1648,8130,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
1649,8131,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
1650,8132,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
1651,8133,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
1652,8134,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
1653,8135,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
1654,8136,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
1655,8137,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
1656,8138,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
1657,8139,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
1658,8140,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
1659,8141,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
1660,8142,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
1661,8143,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
1662,8144,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
1663,8145,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
1664,8146,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
1665,8147,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
1666,8148,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
1667,8149,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
1668,8150,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
1669,8151,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
1670,8161,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
1671,8171,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
1672,8172,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
1673,8173,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
1674,8175,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
1675,8183,19000101,20991231,-1.2507,-0.02307,4,30:51.0,45:05.4
1676,8184,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
1677,8189,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
1678,8190,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
1679,8193,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
1680,8194,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
1681,8195,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
1682,8196,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
1683,8197,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
1684,8198,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
1685,8199,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
1686,8200,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
1687,8201,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
1688,8202,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
1689,8203,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
1690,8206,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
1691,8209,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
1692,8210,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
1693,8211,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
1694,8212,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
1695,8213,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
1696,8214,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
1697,8217,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
1698,8225,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
1699,8226,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
1700,8227,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
1701,8228,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
1702,8233,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
1703,8234,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
1704,8235,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
1705,8236,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
1706,8237,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
1707,8238,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
1708,8239,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
1709,8240,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
1710,8241,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
1711,8242,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
1712,8243,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
1713,8244,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
1714,8245,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
1715,8246,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
1716,8247,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
1717,8250,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
1718,8259,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
1719,8260,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
1720,8261,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
1721,8263,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
1722,8264,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
1723,8265,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
1724,8266,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
1725,8267,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
1726,8268,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
1727,8269,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
1728,8272,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
1729,8276,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
1730,8280,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
1731,8283,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
1732,8284,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
1733,8286,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
1734,8287,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
1735,8288,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
1736,8289,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
1737,8290,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
1738,8291,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
1739,8292,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
1740,8293,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
1741,8294,19000101,20991231,-3.5114,-0.07261,4,30:51.0,30:51.0
1742,8295,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
1743,8296,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
1744,8297,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
1745,8304,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
1746,8305,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
1747,8306,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
1748,8307,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
1749,8308,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
1750,8309,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
1751,8310,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
1752,8311,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
1753,8312,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
1754,8317,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
1755,8319,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
1756,8320,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
1757,8321,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
1758,8322,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
1759,8323,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
1760,8324,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
1761,8328,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
1762,8338,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
1763,8339,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
1764,8340,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
1765,8346,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
1766,8347,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
1767,8350,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
1768,8352,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
1769,8356,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
1770,8357,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
1771,8358,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
1772,8359,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
1773,8360,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
1774,8361,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
1775,8363,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
1776,8364,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
1777,8371,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
1778,8372,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
1779,8373,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
1780,8374,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
1781,8377,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
1782,8379,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
1783,8381,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
1784,8382,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
1785,8383,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
1786,8385,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
1787,8386,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
1788,8392,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
1789,8393,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
1790,8394,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
1791,8395,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
1792,8396,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
1793,8397,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
1794,8398,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
1795,8402,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
1796,8403,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
1797,8405,19000101,20991231,-3.61135,-0.07951,4,30:51.0,30:51.0
1798,8406,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
1799,8409,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
1800,8417,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
1801,8428,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
1802,8432,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
1803,8433,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
1804,8434,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
1805,8437,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
1806,8438,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
1807,8439,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
1808,8440,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
1809,8441,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
1810,8442,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
1811,8443,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
1812,8444,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
1813,8445,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
1814,8446,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
1815,8447,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
1816,8450,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
1817,8451,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
1818,8452,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
1819,8453,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
1820,8454,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
1821,8458,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
1822,8459,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
1823,8460,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
1824,8461,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
1825,8463,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
1826,8464,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
1827,8465,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
1828,8466,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
1829,8469,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
1830,8471,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
1831,8472,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
1832,8475,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
1833,8476,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
1834,8477,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
1835,8478,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
1836,8479,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
1837,8480,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
1838,8482,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
1839,8483,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
1840,8484,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
1841,8489,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
1842,8490,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
1843,8491,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
1844,8492,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
1845,8493,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
1846,8494,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
1847,8495,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
1848,8496,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
1849,8497,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
1850,8498,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
1851,8499,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
1852,8500,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
1853,8501,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
1854,8502,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
1855,8504,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
1856,8505,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
1857,8506,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
1858,8507,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
1859,8508,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
1860,8509,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
1861,8510,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
1862,8511,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
1863,8512,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
1864,8513,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
1865,8514,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
1866,8515,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
1867,8516,19000101,20991231,-2.08567,-0.02721,4,30:51.0,30:51.0
1868,8517,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
1869,8526,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
1870,8527,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
1871,8528,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
1872,8529,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
1873,8533,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
1874,8534,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
1875,8539,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
1876,8542,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
1877,8546,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
1878,8548,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
1879,8549,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
1880,8550,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
1881,8551,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
1882,8552,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
1883,8553,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
1884,8554,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
1885,8555,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
1886,8556,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
1887,8557,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
1888,8558,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
1889,8559,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
1890,8561,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
1891,8564,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
1892,8567,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
1893,8568,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
1894,8569,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
1895,8570,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
1896,8571,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
1897,8572,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
1898,8573,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
1899,8576,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
1900,8577,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
1901,8578,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
1902,8579,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
1903,8580,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
1904,8581,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
1905,8582,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
1906,8583,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
1907,8584,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
1908,8585,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
1909,8586,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
1910,8587,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
1911,8590,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
1912,8591,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
1913,8592,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
1914,8593,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
1915,8594,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
1916,8595,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
1917,8597,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
1918,8598,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
1919,8599,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
1920,8600,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
1921,8601,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
1922,8605,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
1923,8611,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
1924,8612,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
1925,8613,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
1926,8615,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
1927,8616,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
1928,8627,19000101,20991231,-3.6644,-0.06622,4,30:51.0,30:51.0
1929,8628,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
1930,8631,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
1931,8633,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
1932,8634,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
1933,8636,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
